,distance_haversine,trip_direction,Fare,Additional Charges,work_day,month,hour,hour_temp,hour_wind,rain,metro_x,metro_y,pick_dist_dt,drop_dist_dt,pct_bach_x,median_income_x,sex_ratio_x,pct_non_white_x,pct_age_18_29_x,pct_no_car_x,pct_bach_y,median_income_y,sex_ratio_y,pct_non_white_y,median_age_y,pct_no_car_y,residential_den_x,empoloyment_den_x,network_den_x,dist_to_tran_x,walkability_x,residential_den_y,empoloyment_den_y,network_den_y,dist_to_tran_y,walkability_y
1548373,9.038336225900283,-73.42903000985781,2.5,2.55,1,2,8,7.0,3.0,0,0,1,11.907823605562095,20.784229711357288,13.2,42263,85.3,43.7,13.879485443466484,24.6,2.9,17310,70.3,96.4,35.3,40.7,-1.3729208512961366,-0.5955088015865316,1.4619598708597958,437.36352941176466,11.262820512820511,-2.621228414992497,-2.9467153097113417,0.9260476152374066,134.55999999999997,9.009803921568631
657456,2.0436916671151826,29.0024841804772,7.5,2.55,1,2,9,9.0,0.0,0,0,1,0.9141164186559159,2.0389142350389804,48.9,111970,91.0,32.90000000000001,21.89671361502348,34.7,34.9,94667,132.9,39.9,30.0,50.0,3.489694422219217,3.159504629753916,3.4701182292714785,168.08666666666667,16.222222222222225,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668
1185632,5.334917618235257,38.85995048620666,10.0,2.55,1,8,12,60.0,16.0,0,0,0,13.209751108150115,14.389482898443296,9.8,48067,106.1,60.3,20.02012072434608,13.6,26.3,82765,101.2,20.099999999999994,41.6,11.3,-1.3703223685114208,-1.6744021729531509,1.3367544209666269,440.6642105263157,8.519607843137253,-1.6733765965720682,-1.9681890485708369,1.2277042244224616,406.10875,10.5
12463,6.2981937480015135,125.67018784968135,12.5,2.55,1,2,20,7.0,9.0,0,0,0,2.5067506922002982,7.458386834773848,15.5,64495,121.7,17.0,16.4776754075124,25.3,43.2,52500,98.2,52.2,23.9,37.8,0.6447348968532024,0.3475372739485447,2.0408769107375706,288.7877777777778,14.300000000000002,0.3472686177047887,-0.0886453055243928,2.3498288348241214,206.53,8.4
539992,1.4940536395900597,-37.617694773482725,5.0,2.55,1,7,18,63.0,17.0,0,0,1,8.903827365782758,7.6224209872112265,30.6,64508,101.8,16.400000000000006,31.59252095422308,43.6,23.2,72778,140.3,28.8,29.8,32.1,-1.7856147274873082,-3.2516038642979272,1.1602764853858047,123.3825,7.283333333333334,2.192559349592693,0.9975393326957088,3.138001130819932,154.67666666666662,13.966666666666667
890679,2.2954713381515672,13.86510067432542,5.0,0.72,1,5,8,52.0,15.0,0,0,1,3.0031628599519093,2.612935909258161,37.9,98186,79.4,18.3,29.44444444444445,51.1,30.9,104423,88.0,35.2,31.4,20.2,4.416219271293933,5.451764016701431,3.4891598199992417,259.73333333333335,15.83333333333333,1.236782554130366,1.4457092486063157,2.628420853785141,171.66,12.166666666666668
303941,3.4158783361810783,94.74087429730714,7.5,2.55,0,2,6,19.0,14.0,0,0,1,3.493850624827746,6.483332938474944,34.8,113409,99.1,18.200000000000006,32.746370095767695,31.6,28.4,132794,133.8,23.3,33.6,13.0,-2.710864932745792,-2.8380908385034482,0.9580554214526474,346.0081818181818,7.5263888888888895,1.1961485189875571,2.1219441092497044,3.2224922624741112,654.738,15.100000000000005
1554511,9.884746886184619,59.31645732642429,10.0,2.55,0,10,22,31.0,7.0,0,0,0,16.197361456432375,6.3427302804501435,5.6,44906,100.2,52.3,19.068670792808724,14.2,8.4,68241,92.3,84.1,31.6,4.6,-2.8804396072225487,-3.951268353101362,0.9168203748978204,223.965,7.214285714285714,-1.356981812611082,-2.4762399959027386,1.528793115233334,449.004,10.166666666666666
154116,6.447322911501073,-66.81052666825765,15.0,2.55,1,4,8,45.0,11.0,0,1,0,7.236987553889662,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,32.5,128750,128.8,11.700000000000005,29.3,26.3,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,0.6497936548473009,-0.0076195664405377,2.3570223533311827,422.26142857142855,12.777777777777779
343062,8.815825383891195,146.5059282026812,10.0,2.55,1,8,18,59.0,7.0,0,0,1,0.9141164186559159,9.72962743198195,15.9,59408,93.8,27.3,25.142857142857146,26.4,34.9,94667,132.9,39.9,30.0,50.0,0.7278962644097359,0.8832952280091213,2.605827988610908,159.14333333333337,10.666666666666668,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668
664497,3.178716719860297,20.33007359177593,10.0,2.55,1,4,16,41.0,7.0,0,1,0,5.294126472564376,3.8808259597283183,21.8,99440,86.3,25.90000000000001,27.615726062143306,25.0,29.0,85917,87.4,24.0,34.4,13.0,1.5803802812982484,3.1850715026539937,3.086486567276955,310.8025,16.5,2.407874683783023,2.2418426760690116,3.6342677911761534,158.255,17.083333333333336
740295,8.398736530496043,115.19123638624205,12.5,2.55,1,12,11,20.0,15.0,0,1,0,1.5697556677504334,9.364512486749751,29.5,105513,97.7,6.200000000000002,17.271474506201194,19.8,46.2,102902,101.8,53.2,30.1,53.7,-2.204360336539236,-2.14793329927766,1.0065442257835946,372.4184615384616,8.108843537414968,3.6614142887434418,5.769830923217111,3.7304424068966235,226.20333333333332,14.166666666666664
219462,5.0838710809571115,-34.39963860432361,10.0,2.55,1,1,11,11.0,5.0,0,0,0,6.0995148886325214,1.7513223580128938,48.3,121318,126.5,28.5,30.89734029331345,43.1,33.2,132222,103.4,12.299999999999995,31.6,19.9,4.345970692031494,5.341512303206195,4.19466086701408,161.82666666666668,17.055555555555557,-0.0412091215487138,0.2017689047025644,2.09689638833789,317.175,10.433333333333334
1543855,1.7507197651454394,-172.21091412715737,10.0,0.0,1,1,12,27.0,14.0,0,0,0,14.001293895981656,13.777156164484957,12.2,47727,56.3,98.5,10.26123793833843,27.1,5.6,31377,70.4,98.4,28.2,49.5,2.3571165798095084,0.9737094139309479,3.6182982941130577,242.0725,14.791666666666664,2.334695145082995,1.5395279903878971,3.3328254020281847,394.29,14.277777777777775
267858,5.8758581448372915,86.5302605351177,12.5,2.55,0,6,16,69.0,7.0,0,1,0,3.8337760572022637,8.328458984273071,29.1,125000,121.9,10.5,43.00847457627119,19.3,28.4,91071,93.2,14.799999999999995,32.4,18.2,-0.3859899486718544,1.307752134663636,1.7649465876876325,340.64599999999996,11.648148148148149,2.741212134440503,4.972219261875493,3.339066043520965,251.46,12.416666666666664
538463,6.078403351698508,-75.39536465382072,12.5,2.55,1,4,9,31.0,14.0,0,1,0,6.813672761850888,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,31.8,97305,106.4,13.5,29.2,37.9,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,1.4600233045697242,1.4566788198468767,3.0584469846619395,523.656923076923,14.461538461538463
1221704,2.536747815670447,-96.42292351127921,5.0,0.0,1,2,20,30.0,16.0,0,0,0,2.733507011760232,3.6283314543827685,13.3,35175,98.3,56.5,33.754512635379065,45.1,38.8,114007,103.9,32.5,35.5,22.3,-0.6005401805059282,-1.7665516461837318,1.8129729540788384,299.5725,9.955555555555557,-0.0047959204955613,0.5147064036189275,1.6619896335779407,167.19333333333338,11.166666666666668
151653,11.298221270594187,139.70872608420248,27.5,2.55,0,5,23,40.0,6.0,0,0,1,0.9141164186559159,12.202675675313525,15.3,56029,100.4,24.40000000000001,20.328148305987643,12.4,34.9,94667,132.9,39.9,30.0,50.0,-0.8988160718416698,-0.8297711442571629,1.7044807664925181,338.8566666666667,10.672839506172842,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668
574412,1.285211641754153,61.98064230858201,5.0,2.55,1,11,23,52.0,14.0,0,0,1,1.9220248278407963,3.0159253669250936,39.6,133079,85.4,14.0,12.1653676719756,31.7,42.4,100708,94.9,26.3,31.8,54.6,3.8562680000920153,3.4409018210011397,3.9359483645839046,239.055,13.374999999999998,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333
502896,5.030374265683268,-165.00456803702212,7.5,2.55,1,7,18,72.0,22.0,3,1,1,4.245843020095816,9.227511402593743,6.1,40131,71.8,97.3,19.37387734154478,41.4,33.0,42313,167.0,47.5,23.0,40.6,1.926643722807173,1.6387616703527257,3.0261175134006266,285.32,12.875,0.388526013809546,3.3281802948526504,3.4667753378539405,156.91,15.916666666666664
623978,10.460625796110904,-88.50300024483046,20.0,2.55,0,2,9,32.0,5.0,0,0,1,15.979814311528767,6.0995148886325214,33.2,132222,103.4,12.299999999999995,28.41453111799493,19.9,19.7,38866,98.2,41.0,41.6,32.7,-0.0412091215487138,0.2017689047025644,2.09689638833789,317.175,10.433333333333334,-3.065149491406643,-3.0404119655627637,0.7205000300047402,345.78893442622933,7.975463794135246
1092964,3.1893359268464487,-179.9782693201656,5.0,0.0,0,9,18,63.0,6.0,0,0,1,1.8756509501640304,3.8337760572022637,28.4,91071,93.2,14.799999999999995,24.252631578947373,18.2,49.1,103664,84.5,30.200000000000006,36.2,32.0,2.741212134440503,4.972219261875493,3.339066043520965,251.46,12.416666666666664,2.024968790790904,3.060892839067375,3.0741497621954426,354.05571428571426,12.535714285714285
1271116,12.011129777451046,109.28147029888909,10.0,0.0,0,1,9,23.0,15.0,0,0,0,10.068100394336458,2.1830934852099357,41.6,67313,71.8,22.8,22.75832621690863,49.9,49.3,70333,79.0,51.3,50.5,39.4,3.284298304851183,6.032300942917148,3.5117124231678583,217.26,14.0,-0.3600594744358388,0.1348621541109194,1.9485694234247275,361.6221428571429,13.183333333333335
744396,1.2670709033024212,-133.55186592546508,5.0,2.55,0,12,18,42.0,7.0,0,0,1,2.8863704837530584,4.11352365561431,7.0,34127,96.2,74.2,20.688873782007704,21.6,7.7,30676,98.5,94.3,47.0,42.8,-1.1487412495110667,-2.418099026074302,1.6800127720303362,268.7816666666667,12.0625,2.3784367485187667,2.4407175683264315,3.7095463412596805,241.06500000000003,18.208333333333336
1492437,1.6698935415246206,127.1722871351074,5.0,2.55,1,5,18,43.0,10.0,0,0,1,6.273106822677781,7.4484294390102015,5.0,43571,76.8,58.5,19.729375818419907,12.8,11.8,25556,82.6,74.4,39.0,44.8,1.9934441345091751,1.5927835781197552,3.3168109643893438,275.605,16.666666666666664,1.5582931984974782,1.6912510321730967,3.0971100761060537,208.545,15.666666666666668
1467550,2.648273657281706,104.33964774860478,5.0,2.55,1,4,19,40.0,3.0,0,0,0,5.33782363356427,3.6283314543827685,13.3,35175,98.3,56.5,33.754512635379065,45.1,16.1,50982,101.4,37.6,35.2,26.5,-0.6005401805059282,-1.7665516461837318,1.8129729540788384,299.5725,9.955555555555557,2.5956627647547865,1.6811257599992775,3.5481908270237006,242.29666666666665,16.333333333333332
756367,0.0,0.0,5.0,2.55,1,6,16,53.0,6.0,0,0,0,6.216895933847103,6.216895933847103,32.1,104954,110.0,17.400000000000006,28.13593203398301,18.9,32.1,104954,110.0,17.400000000000006,30.9,18.9,0.9607843585431805,1.447836252830062,2.9336961113234246,222.63,9.75,0.9607843585431805,1.447836252830062,2.9336961113234246,222.63,9.75
294870,4.161450387217209,76.11954292872436,7.5,2.55,1,12,19,28.0,8.0,0,0,1,11.816326004007506,15.09943653073068,17.7,53234,109.9,46.2,16.877904520490073,19.9,18.6,71366,107.5,38.8,37.4,14.6,-1.840124957229599,-2.010786976392456,1.0623457495060311,631.4921739130435,8.13483146067416,1.6146529085492511,1.3791410804770643,3.0002726225268566,324.36095238095237,13.319444444444445
1280193,1.6696953148350964,-88.30595086545576,2.5,2.55,0,4,13,32.0,18.0,0,1,0,3.543614391228983,1.8756509501640304,49.1,103664,84.5,30.200000000000006,22.290076335877863,32.0,40.0,111372,75.0,11.700000000000005,37.4,36.8,2.024968790790904,3.060892839067375,3.0741497621954426,354.05571428571426,12.535714285714285,-3.716900736856038,-4.26554144411322,0.6012819660876746,399.9529629629629,7.3809523809523805
312419,5.773064128609296,-77.22576695630472,7.5,2.55,1,5,22,35.0,5.0,0,1,0,7.675520470208284,1.9220248278407963,42.4,100708,94.9,26.3,36.33516053249804,54.6,39.5,60909,101.5,24.0,32.0,50.9,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333,-1.4815034391448347,-2.480384980872364,1.4408739056269904,270.5725,6.854166666666668
125356,4.418231106269451,-62.27697642659156,10.0,2.55,1,7,18,45.0,7.0,0,1,0,6.339141446564637,1.9220248278407963,42.4,100708,94.9,26.3,36.33516053249804,54.6,33.6,143221,110.7,10.0,28.2,22.8,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333,-2.8602724110662394,-2.7702335473866624,0.9036365127513624,266.06565217391307,7.884353741496594
377291,2.280937927556268,-36.37170211726061,5.0,2.55,0,9,21,69.0,3.0,0,0,0,6.339141446564637,4.370627654721994,38.5,94598,88.4,13.099999999999996,27.584501236603465,38.4,33.6,143221,110.7,10.0,28.2,22.8,-0.8904621785203146,-1.5033912981092334,1.3924222858971238,205.36,10.864583333333332,-2.8602724110662394,-2.7702335473866624,0.9036365127513624,266.06565217391307,7.884353741496594
773759,2.515498883753453,5.403630418201005,5.0,2.55,1,10,16,39.0,16.0,0,0,1,9.364512486749751,8.824577126407954,32.5,87723,99.0,21.700000000000006,28.843106180665607,30.1,29.5,105513,97.7,6.200000000000002,35.4,19.8,-1.8555089888573968,-1.8704028410819304,1.05383704882916,376.6625,11.414814814814816,-2.204360336539236,-2.14793329927766,1.0065442257835946,372.4184615384616,8.108843537414968
60989,2.5161775879167507,55.541387555795744,12.5,2.55,1,9,18,58.0,6.0,0,0,0,6.145065993823273,7.386020994596251,33.7,143667,106.7,12.799999999999995,36.8,19.5,37.1,159020,109.8,8.799999999999997,35.2,9.2,0.5758992828422907,0.4835537231387879,2.578495309430368,388.255,13.601851851851851,-1.765225702789294,-2.6777750044000017,0.8064686485882347,264.87,10.833333333333336
207697,5.4461761701889255,-54.97889249227671,10.0,2.55,1,7,12,68.0,18.0,0,0,0,7.904248519044546,2.612935909258161,37.9,98186,79.4,18.3,29.44444444444445,51.1,32.3,119392,134.2,10.700000000000003,29.3,15.5,4.416219271293933,5.451764016701431,3.4891598199992417,259.73333333333335,15.83333333333333,0.2019212417929198,-0.0460815841492128,2.076970793787532,282.5300000000001,10.34375
833774,7.9076020094766815,-74.6204055650017,7.5,0.72,1,8,9,52.0,11.0,0,1,0,9.772861965879908,1.8756509501640304,49.1,103664,84.5,30.200000000000006,22.290076335877863,32.0,35.1,69590,89.4,30.3,37.8,32.3,2.024968790790904,3.060892839067375,3.0741497621954426,354.05571428571426,12.535714285714285,-1.1536411116435037,-1.1204832465108638,1.5028514378168358,382.6448780487805,10.261363636363637
465965,1.6167564182233882,-22.095872073864573,5.0,2.55,1,4,19,42.0,3.0,0,0,0,6.339141446564637,5.221615868528265,39.4,93529,120.0,18.200000000000006,30.57955742887249,43.0,33.6,143221,110.7,10.0,28.2,22.8,-1.4483260562277642,-1.8233468420353904,1.191291793024282,252.2518181818181,10.652173913043477,-2.8602724110662394,-2.7702335473866624,0.9036365127513624,266.06565217391307,7.884353741496594
1480215,1.616552912441871,55.8386409947811,5.0,3.55,1,2,7,3.0,16.0,0,0,0,14.919943315724106,14.725776834064375,8.4,58307,92.8,23.5,14.43548387096774,15.7,17.6,90058,98.0,51.2,41.5,13.0,0.82408431530728,1.0184458415761664,2.73603673486727,218.605,11.133333333333333,0.7568098273597679,0.4926055717911204,2.6412483289700344,324.3726666666667,11.579710144927535
801577,2.13503825238504,-145.51602653163204,2.5,2.55,0,11,0,23.0,13.0,0,0,0,10.04967109336676,9.193451082843113,30.4,117415,108.2,12.400000000000004,27.349097697573114,10.9,10.8,25317,107.0,57.6,33.1,51.9,-2.787042567257297,-3.5554124651469796,0.8425076962278175,455.49760000000015,8.100877192982457,-2.199071965131884,-2.4586854153335564,0.6437640713172209,382.6141176470588,11.37820512820513
1425427,6.1558896271840355,41.56529509211678,7.5,2.55,0,2,9,16.0,9.0,0,0,1,4.274591236354821,2.533517692875012,48.3,84223,66.3,19.0,13.909279126670432,53.7,5.3,52152,100.8,47.7,31.6,32.5,-1.001143891715962,-0.6904288121566408,1.3134938149313446,278.2307692307693,10.229885057471266,-0.7400274210107738,-0.2788925212692282,1.5359506305442492,360.89599999999996,12.619047619047615
801128,2.6647440034630745,-149.18743480549043,2.5,0.72,1,9,8,64.0,13.0,0,1,0,2.8070294229443284,2.9272673264789657,33.6,141378,102.8,26.700000000000006,21.24214596423393,27.5,27.0,60566,92.9,31.8,32.0,61.4,-1.7079021796287719,-0.3038152159902173,1.358737693702266,301.0800000000001,9.666666666666666,-1.786021751609609,-1.6603691283474118,1.0303020098382698,277.91772727272723,10.568840579710145
1064355,2.7529529226991416,-112.01903479974469,2.5,2.55,1,1,17,31.0,9.0,0,0,1,1.0683666025646807,1.6855582223766088,31.6,77578,80.2,54.7,8.776978417266188,29.8,43.7,116909,92.3,24.099999999999994,38.1,42.3,0.4861788777581213,0.7149823765772388,2.5218652792977685,486.49250000000006,9.366666666666667,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62
158744,3.3457219897095265,-85.6366712187508,5.0,2.55,1,9,9,64.0,21.0,0,1,0,5.221615868528265,1.9220248278407963,42.4,100708,94.9,26.3,36.33516053249804,54.6,39.4,93529,120.0,18.200000000000006,35.4,43.0,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333,-1.4483260562277642,-1.8233468420353904,1.191291793024282,252.2518181818181,10.652173913043477
41395,3.1196680494169065,-45.718058606232454,7.5,2.55,1,5,23,36.0,6.0,0,1,0,4.989758795828622,1.9220248278407963,42.4,100708,94.9,26.3,36.33516053249804,54.6,40.1,148616,83.2,12.400000000000004,30.0,17.2,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333,-0.9181001215245492,-0.5500109763013766,1.612734975392896,256.6,12.3
207798,2.723272741594677,125.41117641313221,10.0,2.55,1,10,8,31.0,18.0,0,1,1,1.9067803982462668,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,42.4,102303,86.8,49.4,35.3,15.9,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,-0.9688668893833012,-1.295283388568607,1.3806365648622323,348.1171428571429,8.120000000000001
1505039,8.247743884759469,145.71238793055574,15.0,2.55,1,1,6,25.0,7.0,0,0,0,7.2644184054031244,4.262095109110217,5.1,19429,74.1,85.9,21.460266236385642,60.2,33.3,97786,109.1,81.8,40.8,13.3,1.131583713440568,2.0301964476113157,3.3221367482794486,432.22428571428566,15.833333333333332,-0.3729997761767232,-1.4394089243501982,1.9061839811465149,400.66,11.972222222222221
337582,6.09728377565799,135.70045746861905,10.0,2.55,1,3,9,11.0,7.0,0,1,0,3.904522128419672,2.9272673264789657,33.6,141378,102.8,26.700000000000006,21.24214596423393,27.5,37.3,42018,85.0,91.4,30.5,22.6,-1.7079021796287719,-0.3038152159902173,1.358737693702266,301.0800000000001,9.666666666666666,-0.348570113366851,-0.1755864088876488,1.9027968050126745,252.46625,9.937500000000002
804297,1.5168771665014398,135.86029874712534,2.5,2.55,1,5,17,56.0,9.0,0,1,0,2.1830934852099357,3.3971370627896755,44.7,83806,75.9,9.0,28.37674136886736,43.2,41.6,67313,71.8,22.8,51.9,49.9,-1.4107817903072004,-2.2967055698745344,1.3053721669903238,337.96199999999993,7.43939393939394,3.284298304851183,6.032300942917148,3.5117124231678583,217.26,14.0
1200806,2.3479462715342807,-30.92557178413097,5.0,0.72,1,7,19,63.0,14.0,0,0,0,3.8337760572022637,1.5697556677504334,46.2,102902,101.8,53.2,43.22033898305085,53.7,28.4,91071,93.2,14.799999999999995,32.4,18.2,3.6614142887434418,5.769830923217111,3.7304424068966235,226.20333333333332,14.166666666666664,2.741212134440503,4.972219261875493,3.339066043520965,251.46,12.416666666666664
1473281,6.963819826299468,150.70913126684715,5.0,2.98,1,4,15,42.0,7.0,0,0,0,18.25004267442608,13.678610909172232,2.5,19777,146.0,97.3,15.405651777575205,44.6,6.8,30069,76.6,99.4,38.6,17.8,-1.8242323530115248,-1.7091086853675004,1.2220753270035334,510.1275,9.633333333333336,1.12215234311941,0.9221619969294484,2.9584470761680715,250.4911111111112,13.68115942028985
1209019,1.4690319247806851,132.5769012392392,7.5,0.0,0,11,22,35.0,5.0,0,0,0,7.197878971044898,8.597658248635902,33.2,107500,138.6,9.099999999999994,48.36838288614939,28.1,37.3,95365,89.3,15.599999999999996,30.2,41.5,-1.765700000967041,-1.5158163342996511,1.1512180599097197,508.413870967742,10.301724137931034,-0.0878193055529871,-0.710325488995392,1.813447151836479,249.895,11.683333333333335
35627,6.683045826850764,142.54997919842134,10.0,2.55,0,12,1,53.0,14.0,1,0,0,4.947341745416188,11.552848813133455,6.8,47931,84.9,17.200000000000006,20.61750446542485,24.5,37.5,113618,100.2,17.799999999999994,31.9,19.4,1.8114271757206688,1.2018078614182792,3.1350443525119025,151.76999999999995,12.8,2.5716764403145813,1.4529292432374157,3.4552290577349942,159.14666666666668,15.472222222222221
