TRACTCE,area_upr,residential_den,population_den,empoloyment_den,network_den,job_entropy,dist_to_tran,walkability
000100,62127206.44788571,-4.6590480431933,1168973.0,-4.179959533761762,0.7882083377476571,0.6129705441827453,391.0736614173229,8.51395896400942
000101,3652227.727165111,-3.3751629330513415,265367.0,-3.2809170005381665,0.9522509477459876,0.6012237082333577,391.6733333333334,9.13793103448276
000102,2258886.759425447,-2.9214464366762334,267015.0,-3.056559674842464,1.2237673829682592,0.5895843660279546,459.8724590163935,8.756262042389212
000103,238383.88357459995,-1.880055589288332,90704.0,-2.3679960484046254,1.5723849610778615,0.6238824081027066,392.77000000000004,9.105555555555554
000104,29995.38499871908,-0.3518652871929403,54467.0,-0.882943919308793,2.7674244772004917,0.5511761494227417,695.0350000000002,8.468749999999998
000105,29768.03327705866,-0.6833203737728365,39476.0,-0.7157753891457841,2.629281002777596,0.5415460524900926,550.261,9.692307692307695
000106,17582.078978073092,-0.40370798576149547,31093.0,-1.8294342899728673,2.3773617034466406,0.501347603395148,470.7333333333333,10.710526315789474
000107,2486.7589732106376,1.389001461671233,23160.0,0.621576622645445,4.245111073132425,0.4540961983704867,461.45833333333326,11.12037037037037
000108,68718.83159059765,-1.8501068391359774,28638.0,-2.631848554910957,1.689692537242522,0.5964593770244059,449.61,9.781249999999998
000109,176757.0383527981,-2.9083364785755093,26141.0,-3.3258489826488056,1.2100673664661814,0.4799755844072435,634.6850000000001,9.833333333333332
000110,4228.49623983012,0.6037797621897453,18693.0,-0.20492252652973825,3.395010945049156,0.5602022811695885,452.87874999999997,12.205882352941176
000111,3729.5225861,0.07276035432667594,10510.0,-0.7751194088991762,3.202274247509575,0.44608928947844745,456.65166666666664,10.75925925925926
000112,1002.7186613129999,1.52681355676811,11643.0,0.19940921165244596,4.695202624418434,0.3906401625758857,588.7512499999999,10.907407407407408
000113,1938.2657089000002,1.7712932922920566,22718.0,1.4325365454074395,4.965872044872101,0.6839049217071175,499.8542857142857,12.083333333333334
000114,598.7560245404809,1.2065481240462126,4582.0,0.6465574532572899,4.693033784399198,0.6925574277394816,480.12,12.555555555555555
000115,2565.9564934000005,0.9433737710481559,13765.0,0.8910498328964476,3.602522644846743,0.5750088512826568,373.0533333333333,12.02083333333333
000116,6153.29098,-0.1779903427170145,15343.0,-1.8290596386269287,2.0384872835923322,0.6815865632530521,504.93,9.527777777777777
000117,1040.9350498,1.1682437570638253,9572.0,0.4636816132656227,4.397248873107009,0.7387431689527038,516.335,11.166666666666666
000118,3267.56579,0.3596800680956529,8176.0,-0.14341529484330354,2.781507762862185,0.6900116368574193,409.9333333333334,11.7
000119,604.068779021561,1.9935948307395985,6385.0,0.7967368289408758,4.88365728417033,0.5761882488519576,428.62399999999997,12.6
000120,101852.44286649999,-2.5769942491061486,15176.0,-3.2508227197283013,1.1768943202054722,0.6766495360565861,613.8975000000002,12.350000000000001
000121,31689.6734002,-1.475265298825105,11200.0,-1.9103450882194624,1.5195119414470786,0.7506544228644816,489.51,14.500000000000004
000122,34713.642358900004,-1.4898090248160891,12088.0,-1.9787251983661978,1.884576760634843,0.7248003957949865,433.986,12.196969696969695
000123,801.0923587000001,2.103988406466234,8941.0,1.0676473018937163,5.0391937761337235,0.5455442146531568,398.04300000000006,14.05
000124,569.4231604,1.810451038698118,6894.0,2.3799086620721592,5.6726593659809215,0.6077735995502176,507.16666666666674,15.972222222222223
